PID	Code	Description	Size	Units	Value	Bldg#	CollectedOn
12	FPL2	1.5 STORY CHIM	1.00	UNITS	3800	1	2024-12-03
16	FPO	EXTRA FPL OPEN	1.00	UNITS	500	1	2024-12-03
16	SPR2	WET/CONCEALED	12932.00	S.F.	20400	1	2024-12-03
16	FPL1	FIREPLACE 1 ST	1.00	UNITS	1800	1	2024-12-03
16	ELV2	4 STOP PASSNGR	1.00	UNITS	37100	1	2024-12-03
16	FPL	FIREPLCE/MET F	9.00	UNITS	7100	1	2024-12-03
16	SPR1	SPRINKLERS-WET	2541.00	S.F.	3400	1	2024-12-03
16	GNRB	SV GENERATOR	0.00	UNITS	0	1	2024-12-03
20	FPL2	1.5 STORY CHIM	1.00	UNITS	4100	1	2024-12-03
21	FPL2	1.5 STORY CHIM	2.00	UNITS	7700	1	2024-12-03
22	FPL1	FIREPLACE 1 ST	1.00	UNITS	3000	1	2024-12-03
23	FPL2	1.5 STORY CHIM	1.00	UNITS	3200	1	2024-12-03
23	HRTH	HEARTH-INC FLU	1.00	UNITS	1300	1	2024-12-03
26	GNRA	SV GENERATOR	1.00	UNITS	3600	1	2024-12-03
27	FPL1	FIREPLACE 1 ST	1.00	UNITS	3500	1	2024-12-03
28	FPL1	FIREPLACE 1 ST	1.00	UNITS	3200	1	2024-12-03
30	FPL	FIREPLCE/MET F	1.00	UNITS	1500	1	2024-12-03
34	HRTH	HEARTH-INC FLU	1.00	UNITS	1500	1	2024-12-03
34	SNA	SAUNA	37.00	S.F.	4100	1	2024-12-03
41	HRTH	HEARTH-INC FLU	1.00	UNITS	1600	1	2024-12-03
41	GNRA	SV GENERATOR	1.00	UNITS	5000	1	2024-12-03
42	FPL2	1.5 STORY CHIM	1.00	UNITS	3200	1	2024-12-03
57	FPL3	2 STORY CHIM	1.00	UNITS	4500	1	2024-12-03
58	FPL1	FIREPLACE 1 ST	1.00	UNITS	2900	1	2024-12-03
58	LIFT	LIFT	1.00	UNITS	2000	1	2024-12-03
58	GNRA	SV GENERATOR	0.00	UNITS	0	1	2024-12-03
60	FPL2	1.5 STORY CHIM	2.00	UNITS	7700	1	2024-12-03
60	FPL	FIREPLCE/MET F	1.00	UNITS	1500	1	2024-12-03
62	NFP3	NONFCTG FPL3	1.00	UNITS	2300	1	2024-12-03
62	FPL	FIREPLCE/MET F	1.00	UNITS	1500	1	2024-12-03
65	FPL3	2 STORY CHIM	1.00	UNITS	4100	1	2024-12-03
65	FPLD	DELUX FIREPLAC	1.00	UNITS	9000	1	2024-12-03
68	HRTH	HEARTH-INC FLU	1.00	UNITS	1100	1	2024-12-03
76	FPL2	1.5 STORY CHIM	1.00	UNITS	4100	1	2024-12-03
76	HRTH	HEARTH-INC FLU	1.00	UNITS	1600	1	2024-12-03
77	FPL2	1.5 STORY CHIM	1.00	UNITS	3800	1	2024-12-03
78	HRTH	HEARTH-INC FLU	1.00	UNITS	1300	1	2024-12-03
80	FPL3	2 STORY CHIM	1.00	UNITS	4300	1	2024-12-03
81	FPO	EXTRA FPL OPEN	1.00	UNITS	200	1	2024-12-03
81	FPL3	2 STORY CHIM	1.00	UNITS	1000	1	2024-12-03
83	HRTH	HEARTH-INC FLU	1.00	UNITS	1500	1	2024-12-03
84	GNRB	SV GENERATOR	1.00	UNITS	7900	1	2024-12-03
86	FPL3	2 STORY CHIM	3.00	UNITS	10800	1	2024-12-03
86	NFPO	NONFNCTG FPO	4.00	UNITS	1700	1	2024-12-03
86	GNRA	SV GENERATOR	1.00	UNITS	4000	1	2024-12-03
87	HRTH	HEARTH-INC FLU	3.00	UNITS	4500	1	2024-12-03
88	FLU1	FLUE CONCRETE	1.00	UNITS	300	1	2024-12-03
89	FPL1	FIREPLACE 1 ST	1.00	UNITS	3200	1	2024-12-03
89	GNRA	SV GENERATOR	1.00	UNITS	4400	1	2024-12-03
91	FPL2	1.5 STORY CHIM	1.00	UNITS	3800	1	2024-12-03
93	FPL1	FIREPLACE 1 ST	1.00	UNITS	3600	1	2024-12-03
93	HRTA	HEARTH-FLDPR	1.00	UNITS	900	1	2024-12-03
93	GNRA	SV GENERATOR	1.00	UNITS	5000	1	2024-12-03
94	JAC	JETTUB	1.00	UNITS	1500	1	2024-12-03
95	HRTH	HEARTH-INC FLU	1.00	UNITS	1600	1	2024-12-03
99	A/C	AIR CONDITION	1596.00	S.F.	3400	1	2024-12-03
99	GNRB	SV GENERATOR	1.00	UNITS	7900	1	2024-12-03
101	A/C	AIR CONDITION	1100.00	S.F.	2100	1	2024-12-03
103	FPL3	2 STORY CHIM	1.00	UNITS	3100	1	2024-12-03
104	A/C	AIR CONDITION	4700.00	S.F.	10200	1	2024-12-03
104	GNRB	SV GENERATOR	1.00	UNITS	7900	1	2024-12-03
106	HRTH	HEARTH-INC FLU	1.00	UNITS	1400	2	2024-12-03
106	HRTH	HEARTH-INC FLU	2.00	UNITS	2600	1	2024-12-03
106	FPL1	FIREPLACE 1 ST	1.00	UNITS	2900	1	2024-12-03
106	GNRA	SV GENERATOR	2.00	UNITS	0	1	2024-12-03
107	FPL	FIREPLCE/MET F	1.00	UNITS	1000	2	2024-12-03
107	HRTH	HEARTH-INC FLU	1.00	UNITS	1300	1	2024-12-03
107	GNRB	SV GENERATOR	1.00	UNITS	7700	1	2024-12-03
118	MEZ	MEZANINE LC	1080.00	UNITS	5900	1	2024-12-03
124	LFT1	LIFT-LIGHT	2.00	UNITS	3500	2	2024-12-03
125	HRTH	HEARTH-INC FLU	1.00	UNITS	1400	1	2024-12-03
127	FPL3	2 STORY CHIM	1.00	UNITS	4300	1	2024-12-03
127	FPO	EXTRA FPL OPEN	1.00	UNITS	1000	1	2024-12-03
127	HRTH	HEARTH-INC FLU	1.00	UNITS	1500	1	2024-12-03
137	FLU2	FLUE BRICK	1.00	UNITS	500	1	2024-12-03
138	ELV1	2 STOP/PSNGR	1.00	UNITS	39600	1	2024-12-03
138	SPR1	SPRINKLERS-WET	10697.00	S.F.	23100	1	2024-12-03
139	VLT1	VAULT	48.00	S.F.	3500	1	2024-12-03
140	FPL2	1.5 STORY CHIM	2.00	UNITS	8100	1	2024-12-03
140	HRTH	HEARTH-INC FLU	1.00	UNITS	1600	1	2024-12-03
142	FLU2	FLUE BRICK	1.00	UNITS	700	1	2024-12-03
143	HRTH	HEARTH-INC FLU	1.00	UNITS	1400	1	2024-12-03
144	HRTA	HEARTH-FLDPR	1.00	UNITS	700	1	2024-12-03
152	HRTH	HEARTH-INC FLU	1.00	UNITS	1300	1	2024-12-03
161	GNRB	SV GENERATOR	1.00	UNITS	9500	1	2024-12-03
167	HRTH	HEARTH-INC FLU	1.00	UNITS	1300	1	2024-12-03
168	FPL1	FIREPLACE 1 ST	1.00	UNITS	2900	1	2024-12-03
170	FPL1	FIREPLACE 1 ST	1.00	UNITS	3600	1	2024-12-03
170	VLT1	VAULT	572.00	S.F.	60400	2	2024-12-03
170	GNRB	SV GENERATOR	1.00	UNITS	10600	2	2024-12-03
173	HRTH	HEARTH-INC FLU	1.00	UNITS	1600	1	2024-12-03
173	FPL	FIREPLCE/MET F	1.00	UNITS	1600	1	2024-12-03
173	 	 	0.00		 	1	2024-12-03
176	FPL1	FIREPLACE 1 ST	1.00	UNITS	2900	1	2024-12-03
179	HRTA	HEARTH-FLDPR	1.00	UNITS	800	1	2024-12-03
180	FPL3	2 STORY CHIM	1.00	UNITS	4100	1	2024-12-03
180	HRTA	HEARTH-FLDPR	1.00	UNITS	800	1	2024-12-03
182	HRTH	HEARTH-INC FLU	1.00	UNITS	1500	1	2024-12-03
182	ELEV	SV ELEVATOR	1.00	S.F.	18700	1	2024-12-03
182	GNRA	SV GENERATOR	1.00	UNITS	4700	1	2024-12-03
182	JAC	JETTUB	1.00	UNITS	0	1	2024-12-03
187	GNRA	SV GENERATOR	1.00	UNITS	4100	1	2024-12-03
188	HRTH	HEARTH-INC FLU	1.00	UNITS	1600	1	2024-12-03
195	FPL2	1.5 STORY CHIM	2.00	UNITS	8100	1	2024-12-03
201	HRTH	HEARTH-INC FLU	1.00	UNITS	1400	1	2024-12-03
202	FPL2	1.5 STORY CHIM	1.00	UNITS	4400	1	2024-12-03
202	GNRA	SV GENERATOR	1.00	UNITS	5300	1	2024-12-03
202	SHWR	EXT SHOWER	1.00	UNITS	400	1	2024-12-03
206	FPL	FIREPLCE/MET F	1.00	UNITS	1700	1	2024-12-03
206	GNRA	SV GENERATOR	1.00	UNITS	0	1	2024-12-03
209	HRTA	HEARTH-FLDPR	1.00	UNITS	700	1	2024-12-03
220	HRTH	HEARTH-INC FLU	1.00	UNITS	1300	1	2024-12-03
220	GNRA	SV GENERATOR	1.00	UNITS	4000	1	2024-12-03
221	HRTH	HEARTH-INC FLU	1.00	UNITS	1400	1	2024-12-03
222	HRTH	HEARTH-INC FLU	1.00	UNITS	1500	1	2024-12-03
224	FPL2	1.5 STORY CHIM	1.00	UNITS	3800	1	2024-12-03
229	HRTH	HEARTH-INC FLU	2.00	UNITS	3200	1	2024-12-03
233	HRTH	HEARTH-INC FLU	1.00	UNITS	900	1	2024-12-03
235	HRTA	HEARTH-FLDPR	1.00	UNITS	800	1	2024-12-03
236	HRTH	HEARTH-INC FLU	1.00	UNITS	1300	1	2024-12-03
248	FPL1	FIREPLACE 1 ST	1.00	UNITS	2800	1	2024-12-03
249	HRTH	HEARTH-INC FLU	1.00	UNITS	1200	1	2024-12-03
251	FPL3	2 STORY CHIM	1.00	UNITS	3800	1	2024-12-03
251	GNRA	SV GENERATOR	1.00	UNITS	4200	1	2024-12-03
253	HRTA	HEARTH-FLDPR	2.00	UNITS	1400	1	2024-12-03
254	FPL2	1.5 STORY CHIM	1.00	UNITS	4100	1	2024-12-03
254	HRTH	HEARTH-INC FLU	2.00	UNITS	3200	1	2024-12-03
255	HRTH	HEARTH-INC FLU	1.00	UNITS	1400	1	2024-12-03
257	HRTH	HEARTH-INC FLU	1.00	UNITS	1000	1	2024-12-03
258	FPL2	1.5 STORY CHIM	2.00	UNITS	6800	1	2024-12-03
259	MEZ2	FINISHED	2060.00	S.F.	23900	1	2024-12-03
259	MEZ1	MEZZANINE-UNF	683.00	S.F.	5300	1	2024-12-03
259	ELV1	2 STOP/PSNGR	2.00	UNITS	94600	1	2024-12-03
259	SPR1	SPRINKLERS-WET	13206.00	S.F.	34100	1	2024-12-03
259	GNRB	SV GENERATOR	1.00	UNITS	9500	1	2024-12-03
271	FPL1	FIREPLACE 1 ST	1.00	UNITS	3200	1	2024-12-03
279	FPL1	FIREPLACE 1 ST	1.00	UNITS	2900	1	2024-12-03
279	FPO	EXTRA FPL OPEN	1.00	UNITS	900	1	2024-12-03
287	FPL2	1.5 STORY CHIM	1.00	UNITS	3500	1	2024-12-03
287	FPO	EXTRA FPL OPEN	2.00	UNITS	1800	1	2024-12-03
287	HOTT	HOT TUB	1.00	UNITS	3000	1	2024-12-03
288	FPL1	FIREPLACE 1 ST	1.00	UNITS	2900	1	2024-12-03
288	HOTT	HOT TUB	1.00	UNITS	2800	1	2024-12-03
290	GNRA	SV GENERATOR	1.00	UNITS	5400	1	2024-12-03
294	FPL2	1.5 STORY CHIM	3.00	UNITS	10800	1	2024-12-03
294	HRTA	HEARTH-FLDPR	1.00	UNITS	600	1	2024-12-03
299	FPL2	1.5 STORY CHIM	1.00	UNITS	2900	1	2024-12-03
300	HRTH	HEARTH-INC FLU	1.00	UNITS	1300	1	2024-12-03
301	FPL2	1.5 STORY CHIM	1.00	UNITS	3200	1	2024-12-03
301	HRTH	HEARTH-INC FLU	1.00	UNITS	1300	1	2024-12-03
306	HRTH	HEARTH-INC FLU	1.00	UNITS	1300	1	2024-12-03
307	FPL2	1.5 STORY CHIM	1.00	UNITS	4100	1	2024-12-03
307	GNRA	SV GENERATOR	1.00	UNITS	5000	1	2024-12-03
308	FPL3	2 STORY CHIM	1.00	UNITS	4000	1	2024-12-03
308	GNRA	SV GENERATOR	1.00	UNITS	4400	1	2024-12-03
309	FPL3	2 STORY CHIM	1.00	UNITS	3700	1	2024-12-03
310	FPL2	1.5 STORY CHIM	1.00	UNITS	4100	1	2024-12-03
310	FPO	EXTRA FPL OPEN	1.00	UNITS	1100	1	2024-12-03
313	FPL3	2 STORY CHIM	1.00	UNITS	4200	1	2024-12-03
313	FPO	EXTRA FPL OPEN	1.00	UNITS	1000	1	2024-12-03
315	KTH1	EXTRA KITCHEN	1.00	UNITS	2000	1	2024-12-03
315	SAU	SAUNA	64.00	S.F.	6600	1	2024-12-03
316	FPL2	1.5 STORY CHIM	1.00	UNITS	3500	1	2024-12-03
316	HRTH	HEARTH-INC FLU	1.00	UNITS	1400	1	2024-12-03
317	FPL2	1.5 STORY CHIM	1.00	UNITS	4100	1	2024-12-03
319	HRTH	HEARTH-INC FLU	1.00	UNITS	1500	1	2024-12-03
319	SNA	SAUNA	1.00	S.F.	100	1	2024-12-03
321	FPL1	FIREPLACE 1 ST	1.00	UNITS	2000	1	2024-12-03
323	GNR	SM SV GENERATOR	1.00	UNITS	2300	1	2024-12-03
324	HRTH	HEARTH-INC FLU	1.00	UNITS	1600	1	2024-12-03
330	HRTH	HEARTH-INC FLU	1.00	UNITS	1200	1	2024-12-03
334	HRTH	HEARTH-INC FLU	2.00	UNITS	2800	1	2024-12-03
334	HRTA	HEARTH-FLDPR	1.00	UNITS	700	1	2024-12-03
334	FPL	FIREPLCE/MET F	1.00	UNITS	1400	1	2024-12-03
336	HRTH	HEARTH-INC FLU	1.00	UNITS	1400	1	2024-12-03
337	FPL3	2 STORY CHIM	1.00	UNITS	4400	1	2024-12-03
340	FPL3	2 STORY CHIM	1.00	UNITS	4000	1	2024-12-03
340	HRTH	HEARTH-INC FLU	1.00	UNITS	1400	1	2024-12-03
341	FPL1	FIREPLACE 1 ST	1.00	UNITS	3200	2	2024-12-03
343	FPL1	FIREPLACE 1 ST	1.00	UNITS	3000	1	2024-12-03
343	FPO	EXTRA FPL OPEN	1.00	UNITS	900	1	2024-12-03
345	FPL3	2 STORY CHIM	1.00	UNITS	4000	1	2024-12-03
345	NFPO	NONFNCTG FPO	3.00	UNITS	1400	1	2024-12-03
346	GNRB	SV GENERATOR	1.00	UNITS	9500	1	2024-12-03
348	HRTH	HEARTH-INC FLU	1.00	UNITS	1500	1	2024-12-03
351	FPL2	1.5 STORY CHIM	1.00	UNITS	3800	1	2024-12-03
351	NFPO	NONFNCTG FPO	1.00	UNITS	500	1	2024-12-03
351	FPL1	FIREPLACE 1 ST	1.00	UNITS	3400	1	2024-12-03
359	GNRA	SV GENERATOR	1.00	UNITS	0	1	2024-12-03
361	FPL3	2 STORY CHIM	1.00	UNITS	3800	1	2024-12-03
365	FPL2	1.5 STORY CHIM	3.00	UNITS	10000	1	2024-12-03
365	FPO	EXTRA FPL OPEN	2.00	UNITS	1800	1	2024-12-03
365	HRTH	HEARTH-INC FLU	1.00	UNITS	1300	1	2024-12-03
368	FPL3	2 STORY CHIM	1.00	UNITS	4200	1	2024-12-03
369	FPL2	1.5 STORY CHIM	1.00	UNITS	3700	1	2024-12-03
371	FPL3	2 STORY CHIM	1.00	UNITS	4400	1	2024-12-03
371	FPL	FIREPLCE/MET F	1.00	UNITS	1500	1	2024-12-03
372	HRTH	HEARTH-INC FLU	1.00	UNITS	1500	1	2024-12-03
376	HRTH	HEARTH-INC FLU	3.00	UNITS	3700	1	2024-12-03
376	VLT1	VAULT	45.00	S.F.	3400	1	2024-12-03
377	FPLC	1 ST CAMP FPL	1.00	UNITS	1600	1	2024-12-03
380	FPL1	FIREPLACE 1 ST	1.00	UNITS	3200	1	2024-12-03
382	HRTH	HEARTH-INC FLU	1.00	UNITS	1400	1	2024-12-03
384	HRTH	HEARTH-INC FLU	1.00	UNITS	1100	1	2024-12-03
385	FPL1	FIREPLACE 1 ST	1.00	UNITS	3200	1	2024-12-03
385	HRTH	HEARTH-INC FLU	1.00	UNITS	1400	1	2024-12-03
391	NFPL	NONFCTG FP/MTL	1.00	UNITS	500	1	2024-12-03
392	HRTH	HEARTH-INC FLU	1.00	UNITS	1500	1	2024-12-03
392	JAC	JETTUB	1.00	UNITS	1400	1	2024-12-03
395	FPL	FIREPLCE/MET F	1.00	UNITS	1300	1	2024-12-03
395	GNRA	SV GENERATOR	1.00	UNITS	4200	1	2024-12-03
398	FPL	FIREPLCE/MET F	2.00	UNITS	3400	1	2024-12-03
398	GNRA	SV GENERATOR	1.00	UNITS	5300	1	2024-12-03
399	GNRA	SV GENERATOR	1.00	UNITS	5000	1	2024-12-03
402	FPL2	1.5 STORY CHIM	1.00	UNITS	4100	1	2024-12-03
402	FPL3	2 STORY CHIM	1.00	UNITS	4500	1	2024-12-03
402	FPO	EXTRA FPL OPEN	1.00	UNITS	1100	1	2024-12-03
402	NFPO	NONFNCTG FPO	2.00	UNITS	1100	1	2024-12-03
402	HOTT	HOT TUB	1.00	UNITS	3500	1	2024-12-03
408	HRTH	HEARTH-INC FLU	1.00	UNITS	1100	1	2024-12-03
408	SAU	SAUNA	48.00	S.F.	3900	1	2024-12-03
415	NFP2	NONFCTG FPL2	2.00	UNITS	3500	1	2024-12-03
415	FPL2	1.5 STORY CHIM	1.00	UNITS	3200	1	2024-12-03
418	FPL2	1.5 STORY CHIM	1.00	UNITS	3600	1	2024-12-03
427	FPL	FIREPLCE/MET F	1.00	UNITS	1200	1	2024-12-03
429	FPL3	2 STORY CHIM	1.00	UNITS	3800	1	2024-12-03
429	GNRA	SV GENERATOR	1.00	UNITS	4200	1	2024-12-03
435	FLU2	FLUE BRICK	1.00	UNITS	700	1	2024-12-03
437	FPL1	FIREPLACE 1 ST	1.00	UNITS	2800	1	2024-12-03
437	NFPO	NONFNCTG FPO	1.00	UNITS	400	1	2024-12-03
438	FPL3	2 STORY CHIM	1.00	UNITS	3300	1	2024-12-03
438	FPO	EXTRA FPL OPEN	1.00	UNITS	800	1	2024-12-03
441	HRTH	HEARTH-INC FLU	2.00	UNITS	3100	1	2024-12-03
441	GNRA	SV GENERATOR	1.00	UNITS	4700	1	2024-12-03
441	SHWR	EXT SHOWER	1.00	UNITS	300	1	2024-12-03
442	FPL	FIREPLCE/MET F	1.00	UNITS	1500	1	2024-12-03
446	FPL3	2 STORY CHIM	1.00	UNITS	3600	1	2024-12-03
446	FPL2	1.5 STORY CHIM	1.00	UNITS	3200	1	2024-12-03
446	FPO	EXTRA FPL OPEN	1.00	UNITS	900	1	2024-12-03
447	FPL1	FIREPLACE 1 ST	1.00	UNITS	2600	1	2024-12-03
448	FPL3	2 STORY CHIM	1.00	UNITS	4500	1	2024-12-03
448	FPO	EXTRA FPL OPEN	1.00	UNITS	1100	1	2024-12-03
450	FPL2	1.5 STORY CHIM	3.00	UNITS	10100	1	2024-12-03
450	FPL1	FIREPLACE 1 ST	1.00	UNITS	3000	1	2024-12-03
450	HOTT	HOT TUB	1.00	UNITS	2900	1	2024-12-03
454	FPL3	2 STORY CHIM	1.00	UNITS	3500	1	2024-12-03
454	HRTA	HEARTH-FLDPR	2.00	UNITS	1300	1	2024-12-03
457	FPL3	2 STORY CHIM	2.00	UNITS	8500	1	2024-12-03
457	NFPO	NONFNCTG FPO	4.00	UNITS	2000	1	2024-12-03
457	HRTH	HEARTH-INC FLU	2.00	UNITS	3100	1	2024-12-03
457	NFP3	NONFCTG FPL3	2.00	UNITS	4700	1	2024-12-03
458	HRTH	HEARTH-INC FLU	1.00	UNITS	1600	1	2024-12-03
460	FPL3	2 STORY CHIM	1.00	UNITS	4200	1	2024-12-03
460	JAC	JETTUB	1.00	UNITS	1400	1	2024-12-03
461	FPL	FIREPLCE/MET F	1.00	UNITS	1700	1	2024-12-03
461	GNRA	SV GENERATOR	1.00	UNITS	5400	1	2024-12-03
462	FPL3	2 STORY CHIM	1.00	UNITS	3800	1	2024-12-03
462	FLU2	FLUE BRICK	1.00	UNITS	600	1	2024-12-03
469	FPL3	2 STORY CHIM	1.00	UNITS	4500	1	2024-12-03
472	FPL3	2 STORY CHIM	2.00	UNITS	7900	1	2024-12-03
472	FPO	EXTRA FPL OPEN	2.00	UNITS	1900	1	2024-12-03
472	HRTH	HEARTH-INC FLU	1.00	UNITS	1400	1	2024-12-03
473	FPL3	2 STORY CHIM	1.00	UNITS	4100	1	2024-12-03
474	HRTH	HEARTH-INC FLU	1.00	UNITS	1600	1	2024-12-03
475	HRTH	HEARTH-INC FLU	1.00	UNITS	1200	1	2024-12-03
475	FPL2	1.5 STORY CHIM	1.00	UNITS	2900	1	2024-12-03
476	FPL2	1.5 STORY CHIM	1.00	UNITS	1600	1	2024-12-03
476	FPO	EXTRA FPL OPEN	1.00	UNITS	400	1	2024-12-03
476	GNRA	SV GENERATOR	1.00	UNITS	1900	1	2024-12-03
476	FPL	FIREPLCE/MET F	1.00	UNITS	1800	2	2024-12-03
479	FPL2	1.5 STORY CHIM	2.00	UNITS	8100	1	2024-12-03
479	FPO	EXTRA FPL OPEN	1.00	UNITS	1100	1	2024-12-03
480	HRTH	HEARTH-INC FLU	2.00	UNITS	2400	1	2024-12-03
480	JAC	JETTUB	1.00	UNITS	1100	1	2024-12-03
482	FPL2	1.5 STORY CHIM	1.00	UNITS	3600	1	2024-12-03
484	FPL2	1.5 STORY CHIM	2.00	UNITS	7700	1	2024-12-03
484	HRTH	HEARTH-INC FLU	1.00	UNITS	1500	1	2024-12-03
487	NFP1	NONFCTG FPL1	1.00	UNITS	1100	1	2024-12-03
487	FPL2	1.5 STORY CHIM	1.00	UNITS	2600	1	2024-12-03
488	FPL3	2 STORY CHIM	2.00	UNITS	8000	1	2024-12-03
488	NFPO	NONFNCTG FPO	2.00	UNITS	1000	1	2024-12-03
488	HRTA	HEARTH-FLDPR	1.00	UNITS	800	1	2024-12-03
490	FLU1	FLUE CONCRETE	1.00	UNITS	500	1	2024-12-03
492	HRTH	HEARTH-INC FLU	1.00	UNITS	1300	1	2024-12-03
493	FPL2	1.5 STORY CHIM	1.00	UNITS	3600	1	2024-12-03
493	FPL3	2 STORY CHIM	1.00	UNITS	4000	1	2024-12-03
494	FPL3	2 STORY CHIM	1.00	UNITS	4900	1	2024-12-03
494	GNRA	SV GENERATOR	1.00	UNITS	5300	1	2024-12-03
495	FPL3	2 STORY CHIM	1.00	UNITS	4000	1	2024-12-03
495	HRTH	HEARTH-INC FLU	1.00	UNITS	1400	1	2024-12-03
505	FPL2	1.5 STORY CHIM	2.00	UNITS	7700	1	2024-12-03
